"x"
1597.63313609467
1497.64150943396
805.725971370143
511.087074094105
345.766974015088
247.730711043873
193.063386297625
158.514492753623
138.657792567942
122.448979591837
107.93054903801
94.7153158971047
81.9672131147541
72.6209563331133
63.203634208967
53.8927918390915
47.1561928592051
39.4572225964777
33.6829948994322
28.8711384852276
78.9144451929555
